name,artist,id,added_at,added_by,length_seconds
I Could Be The One,"Riesling, Raphael DeLove",2bjAXkuz5CGTcoIRnifM0x,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,154
Highest Mountain,"Jay Mason, Horizon Blue, Edwardo Atlas",3rIcP5aO6m1PfFC4CWC0lf,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,133
The Boy Is Mine,"DeejaVu, AALLAR, Idyl",56NsNIWYOTcXATac9zNF9P,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,147
Because Of You,Planet Wave House,5Ajlvdv4XOs7HxljDZIdhD,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,158
Remember Me,"Capri Everitt, Tyson Bay, B Martin",6zNl34DqogfPO7cujWxpyj,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,165
I'll Wait,"Kygo, Sasha Alex Sloan",6Q3K9gVUZRMZqZKrXovbM2,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,215
Across The Ocean,"Horizon Blue, Michael Hausted, Nate VanDeusen",3FjWTQ8OoTH5wjqiuIHzAC,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,146
Love Don't Cost A Thing,"TWOPILOTS, AALLAR",6Bj0sk40N436vvBwvQhgHT,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,162
Don’t Let Your Mama Down,"Shoby, Felix Samuel",6W1vp1KKV0WsXDsx25v9en,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,140
"Hold On, We're Going Home","Kid On The Block, Namté",5orc8vCWm37oIbMywellbW,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,152
Hold Up,"Carston, Nate VanDeusen",5cKFiSht3Ppdf7rksj3GLS,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,163
Give Me One Reason,Yann Muller,1rdHsnsGmleo6MRctkkFmm,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,189
Brand New,"BTRN, Vennom, Nate VanDeusen",7d3t6V5HSCzlA2MhHEF0qP,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,130
Plaka Dreams,Harper Quinn,5FbIWRcJX03jwNnDPCZaZi,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,150
Goodbye,Lost Synths,2VC9g3XKfUeLHIsgQQgunF,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,150
Falling For You,Gobi,2ftHuVrHLl4HkBQfdBmj59,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,150
Dreamer,"Tom Bailey, Joel Coopa",5lWLgI8XMT42A0ZM7ukvTE,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,191
Angels,"Eneko Artola, Luca, Nina Carr",4KwcBCwtLql3ioOmmY8dwX,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,158
You Got Me Losing My Mind,"Honey, Summer Vibes",0pHAlmxTCq4Dd3i7CPhu4A,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,187
Firestone,"Kygo, Conrad Sewell",1I8tHoNBFTuoJAlh4hfVVE,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,271
Rest Of Our Lives,"Viva La Panda, Edwardo Atlas, Sirena",5WnWsehcWT9dKx6SGenpW3,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,120
Ready For Your Love,"Thom Merlin, Raphael DeLove",2KNGqTAuFjtHnOwMHM2pSW,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,142
Your Love's Not Wasted,"Jako Diaz, Jakke",1at0ZV2iOErop550JQLyZR,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,240
Baby Girl,"Alex Cruz, Susie Ledge",6qet5XrMVag2aaX1f9zuOi,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,216
Find You,"Dawilk, 2FarAway, Westerlund, Jaime Deraz",2uo74aELPqpxYjpmgG3wZx,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,128
Lost Again,"Eneko Artola, KAJ, Megggi",1OFm1FdKVn1J9US0HHEIfF,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,139
Put Your Faith In Me,"Second Sun, houselife",5aSvZCKzDXQWB3UqtiRQUP,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,153
Dark Before The Dawn,"Nexeri, Nate VanDeusen",3W5wDbqIUrke4lEJY9Smbg,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,120
Can't Help Falling In Love With You,"TWOPILOTS, Forever Kids.",7kGiOCt0ykF3HNGlRcNdkW,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,163
End of The World,"Nate VanDeusen, Karim, Niko Frost",2Hpq7uw41HhMyAhoIeaZhr,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,143
My Love,"Gianluca Dimeo, Daniel Santoro",2f3oC2DsMDp0vOHsUd4wLa,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,177
Warmth of Summer,"Olly Wall, Steeg, Gavriel",0SUyTMRm2e31TIbid9hucc,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,165
Stole the Show,"Kygo, Parson James",5masKPHeAOVNgxdLebIcK7,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,223
Good Bye,"Planet Wave House, Kelo, Summer Vibes",51e2cJ7pQ0agww25exWJmQ,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,168
Better Place,Cale,2Xt42h9iExXx9DnpEEjX3x,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,127
U Remind Me,TWOPILOTS,7KKPHswXt8hECBL9rHqUG7,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,181
Lonely,"Jay Mason, Horizon Blue, Edwardo Atlas",5m6g1yfcVCoR1TTkwQm0iQ,2024-08-15T13:08:30Z,21ifzjxggdajdpc4w6iqxslkq,145
