name,artist,id,added_at,added_by
Island In The Sun,Weezer,2MLHyLy5z5l5YRp7momlgw,2021-02-11T17:37:20Z,goobz24
Say It Ain't So,Weezer,6VoIBz0VhCyz7OdEoRYDiA,2021-02-11T17:37:24Z,goobz24
Buddy Holly,Weezer,3mwvKOyMmG77zZRunnxp9E,2021-02-11T17:37:27Z,goobz24
Beverly Hills,Weezer,1yKu2MhpwzDXXH2tzG6xoa,2021-02-11T17:37:32Z,goobz24
Hash Pipe,Weezer,2mPMFJvQ0v27gVqe5b6nDn,2021-02-11T17:38:14Z,goobz24
Undone - The Sweater Song,Weezer,6FxbwB6o1MKOy0dHvxNr2W,2021-02-11T17:38:28Z,goobz24
My Name Is Jonas,Weezer,4YwLagaVWaegNK7RsUh1at,2021-02-11T17:38:41Z,goobz24
Seven Nation Army,The White Stripes,3dPQuX8Gs42Y7b454ybpMR,2021-02-11T17:39:08Z,goobz24
Fell In Love With a Girl,The White Stripes,21Qsj3cMVCx2xF2EVVNbEu,2021-02-11T17:39:14Z,goobz24
Icky Thump,The White Stripes,2LMq1O0NiqGhPOlXo3McYQ,2021-02-11T17:39:22Z,goobz24
Lose Yourself,Eminem,5Z01UMMf7V1o0MzF86s6WJ,2021-02-11T17:39:38Z,goobz24
Layla,Derek & The Dominos,2kkvB3RNRzwjFdGhaUA0tz,2021-02-11T17:40:05Z,goobz24
American Girl,Tom Petty and the Heartbreakers,7MRyJPksH3G2cXHN8UKYzP,2021-02-11T17:40:10Z,goobz24
Spirit In The Sky - Deluxe Edition,Norman Greenbaum,0jvN7eQJJt4nxQzgQfZ1SP,2021-02-11T17:40:15Z,goobz24
Pinball Wizard,The Who,6LbbHFEajG9e4m0G3L47c4,2021-02-11T17:40:19Z,goobz24
Lola,The Kinks,0UAJH0k4k3slcE83a9UGCe,2021-02-11T17:40:40Z,goobz24
Baba O'Riley,The Who,3qiyyUfYe7CRYLucrPmulD,2021-02-11T17:41:38Z,goobz24
Behind Blue Eyes,The Who,0cKk8BKEi7zXbdrYdyqBP5,2021-02-11T17:41:42Z,goobz24
My Generation - Stereo Version,The Who,4u9f8hqstB7iITDJNzKhQx,2021-02-11T17:41:47Z,goobz24
